mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	phylo_group	study_catalog	source
MAG_161	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.57	0.31	76	3276997	57.93	81565	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oleiphilaceae	Marinobacter	unknown12	Proteobacteria	Du2023	NA
MAG_17	soy sauce	soy_sauce	soybean	legume	fermented_soybean	98.82	1.58	162	2929155	46.8	30609	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Idiomarina	unknown15	Proteobacteria	Du2023	NA
MAG_177	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.34	0.33	83	2705322	35.43	54141	Bacteria	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Paraliobacillus	unknown19	Firmicutes	Du2023	NA
MAG_188	soy sauce	soy_sauce	soybean	legume	fermented_soybean	97.18	0	78	2798090	31.11	52040	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Clostridiisalibacteraceae	Clostridiisalibacter	Clostridiisalibacter paucivorans	Firmicutes	Du2023	NA
MAG_33	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99	3	188	4257025	36.28	34299	Bacteria	Firmicutes	Bacilli	Bacillales	Amphibacillaceae	Virgibacillus	Virgibacillus dokdonensis	Firmicutes	Du2023	NA
MAG_35	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.57	0	38	2704170	60.27	109050	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	unknown20	Proteobacteria	Du2023	NA
MAG_483	soy sauce	soy_sauce	soybean	legume	fermented_soybean	95.47	0.87	65	2876596	56.69	72162	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Yaniella	unknown17	Actinobacteria	Du2023	NA
MAG_487	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.77	0.68	36	3058553	68.94	189461	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	unknown14	Actinobacteria	Du2023	NA
MAG_490	soy sauce	soy_sauce	soybean	legume	fermented_soybean	97.02	1.63	84	4174964	45.86	96484	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sonorensis	Firmicutes	Du2023	NA
MAG_491	soy sauce	soy_sauce	soybean	legume	fermented_soybean	98.68	0	108	2254696	35.62	38753	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus halophilus	Firmicutes	Du2023	NA
MAG_492	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.14	1.78	74	3480362	60.73	92689	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Chromohalobacter	unknown9	Proteobacteria	Du2023	NA
MAG_493	soy sauce	soy_sauce	soybean	legume	fermented_soybean	99.38	2.77	121	3239899	45.94	88711	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Idiomarina	unknown13	Proteobacteria	Du2023	NA
SulaimanJ_2014__SRS398261__bin.3	soybean	soy_sauce	soybean	legumes	fermented_soybean	95.60327198	0.858895706	166	1877789	45.02	19411	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_confusa	Firmicutes	Carlino2024	SulaimanJ_2014__SRS398261
SulaimanJ_2014__SRS398265__bin.7	soybean	soy_sauce	soybean	legumes	fermented_soybean	94.1206544	0.920245399	147	1863412	44.96	27779	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_confusa	Firmicutes	Carlino2024	SulaimanJ_2014__SRS398265
SulaimanJ_2014__SRS398266__bin.8	soybean	soy_sauce	soybean	legumes	fermented_soybean	95.19427403	0.988411725	130	1895968	45.06	25048	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_confusa	Firmicutes	Carlino2024	SulaimanJ_2014__SRS398266
SulaimanJ_2014__SRS398267__bin.8	soybean	soy_sauce	soybean	legumes	fermented_soybean	93.35378323	1.226993865	126	1877727	44.97	27735	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_confusa	Firmicutes	Carlino2024	SulaimanJ_2014__SRS398267
SulaimanJ_2014__SRS398268__bin.7	soybean	soy_sauce	soybean	legumes	fermented_soybean	85.53169734	0.613496933	97	1811866	44.9	45558	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_confusa	Firmicutes	Carlino2024	SulaimanJ_2014__SRS398268
SulaimanJ_2014__SRS398269__bin.1	soybean	soy_sauce	soybean	legumes	fermented_soybean	97.85276074	1.533742331	86	2091701	45	42192	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_confusa	Firmicutes	Carlino2024	SulaimanJ_2014__SRS398269
GCF_000785105.2_ASM78510v2_genomic	stinky tofu brine	stinky_tofu_brine	soybean	legumes	fermented_soybean	99.38	0.62	1	2095860	39.78	2095860	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus curieae	Firmicutes	Caffrey2024	NCBI
GCF_001434895.1_ASM143489v1_genomic	fermented brine used for stinky tofu production	stinky_tofu_brine	soybean	legumes	fermented_soybean	99.06	1.41	19	2748727	44.23	465554	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus odoratitofui	Firmicutes	Caffrey2024	NCBI
GCF_001434915.1_ASM143491v1_genomic	fermented  brine used for stinky tofu production	stinky_tofu_brine	soybean	legumes	fermented_soybean	99.48	0	47	2228516	37.63	110492	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	Liquorilactobacillus capillatus	Firmicutes	Caffrey2024	NCBI
LeechJ_2020__ERS3967698__bin.1	soybean	tempeh	soybean	legumes	fermented_soybean	99.00557445	0.394828386	63	4446660	55.49	117660	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_cloacae	Proteobacteria	Carlino2024	LeechJ_2020__ERS3967698
LeechJ_2020__ERS3967698__bin.6	soybean	tempeh	soybean	legumes	fermented_soybean	62.87878788	3.50877193	78	3760053	55.83	85131	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella_grimontii	Proteobacteria	Carlino2024	LeechJ_2020__ERS3967698
SEM_44_S61.1	tempeh 0h	tempeh	soybean	legume	fermented_soybean	99.34	0.93	85	4645013	55.49	87347	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea sp.	Proteobacteria	Caffrey2024	This paper
YulandiA_2020__SRS6115052__bin.11	soybean	tempeh	soybean	legumes	fermented_soybean	93.84816754	1.439790576	176	1578394	42.3	14509	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus_agilis	Firmicutes	Carlino2024	YulandiA_2020__SRS6115052
YulandiA_2020__SRS6115052__bin.12	soybean	tempeh	soybean	legumes	fermented_soybean	64.15819511	0.801230605	156	898943	44.85	7122	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_SGB48612	Firmicutes	Carlino2024	YulandiA_2020__SRS6115052
YulandiA_2020__SRS6115052__bin.2	soybean	tempeh	soybean	legumes	fermented_soybean	98.7704918	1.014832162	68	3548559	68.11	83869	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_SGB93598	Proteobacteria	Carlino2024	YulandiA_2020__SRS6115052
YulandiA_2020__SRS6115052__bin.21	soybean	tempeh	soybean	legumes	fermented_soybean	98.36400818	0	104	1856426	37.95	43978	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_paramesenteroides	Firmicutes	Carlino2024	YulandiA_2020__SRS6115052
YulandiA_2020__SRS6115052__bin.28	soybean	tempeh	soybean	legumes	fermented_soybean	93.44746163	1.796536797	103	1309363	51.32	19245	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	Firmicutes	Carlino2024	YulandiA_2020__SRS6115052
YulandiA_2020__SRS6115052__bin.5	soybean	tempeh	soybean	legumes	fermented_soybean	98.63387978	0	114	1673518	53.46	22544	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Firmicutes	Carlino2024	YulandiA_2020__SRS6115052
YulandiA_2020__SRS6115053__bin.10	soybean	tempeh	soybean	legumes	fermented_soybean	97.73584906	0.377358491	114	2975088	40.94	52110	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_gallinarum	Firmicutes	Carlino2024	YulandiA_2020__SRS6115053
YulandiA_2020__SRS6115053__bin.17	soybean	tempeh	soybean	legumes	fermented_soybean	97.07602339	2.192982456	161	2215978	64.22	22970	Bacteria	Actinobacteria	CFGB10468	OFGB10468	FGB10468	GGB69127	GGB69127_SGB93192	Actinobacteria	Carlino2024	YulandiA_2020__SRS6115053
YulandiA_2020__SRS6115053__bin.2	soybean	tempeh	soybean	legumes	fermented_soybean	92.62295082	0.683060109	100	1586452	53.34	23354	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Firmicutes	Carlino2024	YulandiA_2020__SRS6115053
YulandiA_2020__SRS6115053__bin.23	soybean	tempeh	soybean	legumes	fermented_soybean	100	0.735294118	41	4857012	36.74	208358	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium_SGB91911	Bacteroidetes	Carlino2024	YulandiA_2020__SRS6115053
YulandiA_2020__SRS6115053__bin.7	soybean	tempeh	soybean	legumes	fermented_soybean	97.08588957	0.920245399	185	1761791	38	14933	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella_paramesenteroides	Firmicutes	Carlino2024	YulandiA_2020__SRS6115053
GCF_003999355.1_ASM399935v1_genomic	naturally fermented tofu whey	tofu_whey	soybean	legumes	fermented_soybean	99.03	0.97	2	1601193	38.27	1400795	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylolyticus	Firmicutes	Caffrey2024	NCBI
LeechJ_2020__ERS3967702__bin.1	tofu_chili	tofu_chili	soybean	legumes	fermented_soybean	88.76404494	0	17	1424864	43.81	89453	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_lactis	Firmicutes	Carlino2024	LeechJ_2020__ERS3967702
LeechJ_2020__ERS3967702__bin.3	tofu_chili	tofu_chili	soybean	legumes	fermented_soybean	98.78587196	0.220750552	138	2801162	36.42	31883	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthia_gibsonii	Firmicutes	Carlino2024	LeechJ_2020__ERS3967702
LeechJ_2020__ERS3967702__bin.4	tofu_chili	tofu_chili	soybean	legumes	fermented_soybean	90.55194805	0.216450216	133	1544188	51.11	17068	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	Firmicutes	Carlino2024	LeechJ_2020__ERS3967702
LeechJ_2020__ERS3967702__bin.7	tofu_chili	tofu_chili	soybean	legumes	fermented_soybean	99.33774834	0.662251656	85	2283802	35.65	40006	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcus_halophilus	Firmicutes	Carlino2024	LeechJ_2020__ERS3967702
LeechJ_xxxx__AF72__bin.3	agadagidi	agadagidi	plantain	fruit	fermented_beverages	95.59336824	1.413612565	125	1250033	45.58	15988	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	Fructobacillus_SGB96966	Firmicutes	Carlino2024	LeechJ_xxxx__AF72
LeechJ_xxxx__AF72__bin.7	agadagidi	agadagidi	plantain	fruit	fermented_beverages	97.54098361	0	81	1712742	53.05	31260	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Firmicutes	Carlino2024	LeechJ_xxxx__AF72
LeechJ_2020__ERS3967706__bin.2	brown_rice_amazake	amazake	rice	grains	fermented_beverages	65.51724138	0	29	1102397	47.18	73420	Bacteria	Firmicutes	CFGB10718	OFGB10718	FGB10718	GGB32462	GGB32462_SGB48618	Firmicutes	Carlino2024	LeechJ_2020__ERS3967706
LeechJ_2020__ERS3967706__bin.3	brown_rice_amazake	amazake	rice	grains	fermented_beverages	99.07834101	0	48	2187831	60.24	72674	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_longum	Actinobacteria	Carlino2024	LeechJ_2020__ERS3967706
DeRoosJ_2020__B13M__bin.3	beer	beer	barley	grain	fermented_beverages	95.83333333	0	161	1986349	38.04	19448	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_damnosus	Firmicutes	Carlino2024	DeRoosJ_2020__B13M
DeRoosJ_2020__B13M__bin.7	beer	beer	barley	grain	fermented_beverages	78.14188466	0.995024876	76	1600813	54.09	32381	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_ascendens	Proteobacteria	Carlino2024	DeRoosJ_2020__B13M
DeRoosJ_2020__B3M__bin.1	beer	beer	barley	grain	fermented_beverages	62.56620125	0.080243942	51	1446184	54.1	49958	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_ascendens	Proteobacteria	Carlino2024	DeRoosJ_2020__B3M
DeRoosJ_2020__B3M__bin.2	beer	beer	barley	grain	fermented_beverages	94.68283582	0.746268657	178	2569187	58.33	20599	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_lambici	Proteobacteria	Carlino2024	DeRoosJ_2020__B3M
DeRoosJ_2020__B9M__bin.4	beer	beer	barley	grain	fermented_beverages	96.56769914	0.111338469	125	2509684	52.11	32656	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_ascendens	Proteobacteria	Carlino2024	DeRoosJ_2020__B9M
GCF_001580535.1_ASM158053v1_genomic	beer	beer	barley	grains	fermented_beverages	99.5	0.25	157	3088073	58.02	51728	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter cerevisiae	Proteobacteria	Caffrey2024	NCBI
GCF_001702115.1_ASM170211v1_genomic	beer	beer	barley	grains	fermented_beverages	98.75	0.62	1	1389742	34.25	1389742	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus lindneri	Firmicutes	Caffrey2024	NCBI
GCF_001702155.1_ASM170215v1_genomic	beer	beer	barley	grains	fermented_beverages	99.38	3.44	3	3321356	46.98	3235324	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Secundilactobacillus	Secundilactobacillus paracollinoides	Firmicutes	Caffrey2024	NCBI
GCF_006539325.1_ASM653932v1_genomic	beer	beer	barley	grains	fermented_beverages	100	0	78	2997537	56.45	151988	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter orleanensis	Proteobacteria	Caffrey2024	NCBI
GCF_011516885.1_ASM1151688v1_genomic	beer	beer	barley	grains	fermented_beverages	100	0	193	3252368	57.17	75608	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter lambici	Proteobacteria	Caffrey2024	NCBI
GCF_015244675.1_ASM1524467v1_genomic	beer	beer	barley	grains	fermented_beverages	99.5	0	40	3006335	58.32	206922	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	Gluconobacter cerevisiae	Proteobacteria	Caffrey2024	NCBI
HeilCS_2018__Old_Warehouse_metagenome__bin.1	beer	beer	barley	grain	fermented_beverages	68.98148148	0	101	1587882	38.35	24294	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus_damnosus	Firmicutes	Carlino2024	HeilCS_2018__Old_Warehouse_metagenome
HeilCS_2018__Old_Warehouse_metagenome__bin.12	beer	beer	barley	grain	fermented_beverages	58.59011395	0	28	1307313	54	68569	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_pomorum	Proteobacteria	Carlino2024	HeilCS_2018__Old_Warehouse_metagenome
ODFM-BA-A-0127-001_Megasphaera_cerevisiae_NSB1	beer	beer	barley	grains	fermented_beverages	100	1.87	143	3006964	44.98	48664	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera cerevisiae	Firmicutes	Caffrey2024	Whon et al. 2021
ODFM-BA-A-0128-001_Pectinatus_frisingensis_MB139	beer	beer	barley	grains	fermented_beverages	99.79	1.27	1	2881049	38.27	2881049	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Pectinatus	Pectinatus frisingensis	Firmicutes	Caffrey2024	Whon et al. 2021
LeechJ_2020__ERS3967692__bin.1	boza	boza	millet	grains	fermented_beverages	98.75	1.163194444	163	2786593	51.13	25734	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_wangkuiensis	Firmicutes	Carlino2024	LeechJ_2020__ERS3967692
LeechJ_2020__ERS3967692__bin.2	boza	boza	millet	grains	fermented_beverages	99.375	0.625	65	1268015	34.51	29759	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_sanfranciscensis	Firmicutes	Carlino2024	LeechJ_2020__ERS3967692
LeechJ_2020__ERS3967692__bin.4	boza	boza	millet	grains	fermented_beverages	99.47643979	0.523560209	18	2651968	35.28	506896	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	GGB49486	GGB49486_SGB69411	Proteobacteria	Carlino2024	LeechJ_2020__ERS3967692
LeechJ_2020__ERS3967692__bin.5	boza	boza	millet	grains	fermented_beverages	100	0.995024876	27	3290950	57.53	195341	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_malorum	Proteobacteria	Carlino2024	LeechJ_2020__ERS3967692
LeechJ_2020__ERS3967692__bin.7	boza	boza	millet	grains	fermented_beverages	97.47942387	3.347050754	80	2830072	45.45	53828	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus_xiangfangensis	Firmicutes	Carlino2024	LeechJ_2020__ERS3967692
LeechJ_xxxx__AF31__bin.3	burukutu	burukutu	sorghum_millet	grain	fermented_beverages	100	0	68	2534896	60.83	65296	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acetobacter	Acetobacter_peroxydans	Proteobacteria	Carlino2024	LeechJ_xxxx__AF31
LeechJ_xxxx__AF31__bin.7	burukutu	burukutu	sorghum_millet	grain	fermented_beverages	87.66233766	0	31	1305465	50.59	78108	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_delbrueckii	Firmicutes	Carlino2024	LeechJ_xxxx__AF31
LeechJ_xxxx__AF67__bin.1	burukutu	burukutu	sorghum_millet	grain	fermented_beverages	93.71584699	0.136612022	163	1582041	53.55	14138	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Firmicutes	Carlino2024	LeechJ_xxxx__AF67
GCF_900289205.1_Le_suionicum_CECT_8484_Spades_Prokka_genomic	chicha	chicha	corn	grain	fermented_beverages	100	0.53	18	2069029	37.26	1245373	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc suionicum	Firmicutes	Caffrey2024	NCBI
DuR_2020__DRS139334__bin.20	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	91.69885309	1.731601732	163	1180416	36.47	9538	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_acetotolerans	Firmicutes	Carlino2024	DuR_2020__DRS139334
DuR_2020__DRS139335__bin.2	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	93.44262295	0.86934923	107	1593942	53.29	21941	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_fermentum	Firmicutes	Carlino2024	DuR_2020__DRS139335
MAG_135	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	95.56	0.34	48	1571027	36.45	59218	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus helveticus	Firmicutes	Du2023	NA
MAG_26	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	98.09	1.79	95	1674162	39.13	30047	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc citreum	Firmicutes	Du2023	NA
MAG_44	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	90.38	1.23	189	1648615	42.52	12646	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus acidilactici	Firmicutes	Du2023	NA
MAG_46	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	99.06	1.2	82	1752300	48.14	34442	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unknown76	Firmicutes	Du2023	NA
MAG_508	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	91.25	5.42	169	2153565	44.47	17936	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus buchneri	Firmicutes	Du2023	NA
MAG_509	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	66.29	2.15	191	1102238	44.93	6868	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella cibaria	Firmicutes	Du2023	NA
MAG_513	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	70.97	1.43	163	1055258	46.41	8118	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus brevis	Firmicutes	Du2023	NA
MAG_514	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	74.59	1.38	178	1378685	41.43	11777	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	Paucilactobacillus vaccinostercus	Firmicutes	Du2023	NA
MAG_521	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	89.83	1.94	181	1557551	37.4	12942	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus pentosaceus	Firmicutes	Du2023	NA
MAG_527	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	93.13	0	40	1305373	39.41	68517	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lentilactobacillus hilgardii	Firmicutes	Du2023	NA
MAG_528	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	95.5	2.75	169	2127072	53.68	17574	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus pantheris	Firmicutes	Du2023	NA
MAG_529	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	99.09	0.91	38	3286820	69.14	145708	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus tibetensis	Proteobacteria	Du2023	NA
MAG_530	chinese liquor	chinese_liquor	grain	grain	fermented_beverages	88.16	2.04	121	1533031	42.4	20821	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Latilactobacillus curvatus	Firmicutes	Du2023	NA
