mag_id	sample_description	fermented_food	specific_substrate	substrate_category	general_category	completeness	contamination	contigs	total_length	gc	n50	domain	phylum	class	order	family	genus	species	phylo_group	study_catalog	source
MortensenS_xxxx__WK007-2-L-48h-01I1_S52__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	99.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	Ascomycota	Carlino2024	MortensenS_xxxx__WK007-2-L-48h-01I1_S52
MortensenS_xxxx__WK009-2-G-48h-01D3_S9__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	54.5	1.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK009-2-G-48h-01D3_S9
MortensenS_xxxx__WK011-1-L-08h-02A5_S65__bin.8	water_kefir	water_kefir	fig	fruit	fermented_beverages	59.2	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora	Hanseniaspora_uvarum	Ascomycota	Carlino2024	MortensenS_xxxx__WK011-1-L-08h-02A5_S65
MortensenS_xxxx__WK015-1-L-08h-02C3_S81__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	94.7	2.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK015-1-L-08h-02C3_S81
MortensenS_xxxx__WK015-2-G-48h-01D9_S15__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	91.6	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK015-2-G-48h-01D9_S15
MortensenS_xxxx__WK015-2-L-08h-02C5_S83__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	85.8	2.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK015-2-L-08h-02C5_S83
MortensenS_xxxx__WK016-1-L-08h-02C7_S85__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	97.6	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	Ascomycota	Carlino2024	MortensenS_xxxx__WK016-1-L-08h-02C7_S85
MortensenS_xxxx__WK016-1-L-48h-02C8_S86__bin.7	water_kefir	water_kefir	fig	fruit	fermented_beverages	99	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	Ascomycota	Carlino2024	MortensenS_xxxx__WK016-1-L-48h-02C8_S86
MortensenS_xxxx__WK016-2-G-48h-01E1_S16__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	87.2	1.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK016-2-G-48h-01E1_S16
MortensenS_xxxx__WK016-2-L-08h-02C9_S87__bin.8	water_kefir	water_kefir	fig	fruit	fermented_beverages	73.1	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	Ascomycota	Carlino2024	MortensenS_xxxx__WK016-2-L-08h-02C9_S87
MortensenS_xxxx__WK016-2-L-48h-02D1_S88__bin.8	water_kefir	water_kefir	fig	fruit	fermented_beverages	99.3	1.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Zygotorulaspora	Zygotorulaspora_florentina	Ascomycota	Carlino2024	MortensenS_xxxx__WK016-2-L-48h-02D1_S88
MortensenS_xxxx__WK020-2-G-48h-01E5_S20__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	54.9	0.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces_bruxellensis	Ascomycota	Carlino2024	MortensenS_xxxx__WK020-2-G-48h-01E5_S20
MortensenS_xxxx__WK021-2-G-48h-01E6_S21__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	81.5	1.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK021-2-G-48h-01E6_S21
MortensenS_xxxx__WK022-1-L-08h-02F7_S112__bin.6	water_kefir	water_kefir	fig	fruit	fermented_beverages	83	2.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK022-1-L-08h-02F7_S112
MortensenS_xxxx__WK022-2-G-48h-01E7_S22__bin.6	water_kefir	water_kefir	fig	fruit	fermented_beverages	88.1	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK022-2-G-48h-01E7_S22
MortensenS_xxxx__WK024-1-L-08h-02G6_S120__bin.5	water_kefir	water_kefir	fig	fruit	fermented_beverages	71.6	2.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK024-1-L-08h-02G6_S120
MortensenS_xxxx__WK024-2-G-48h-01E9_S24__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	90.8	1.9	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK024-2-G-48h-01E9_S24
MortensenS_xxxx__WK024-2-L-08h-02G8_S122__bin.2	water_kefir	water_kefir	fig	fruit	fermented_beverages	87	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK024-2-L-08h-02G8_S122
MortensenS_xxxx__WK026-1-L-08h-02H8_S9__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	76.2	1.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK026-1-L-08h-02H8_S9
MortensenS_xxxx__WK026-1-L-48h-02H9_S10__bin.5	water_kefir	water_kefir	fig	fruit	fermented_beverages	77.4	1.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK026-1-L-48h-02H9_S10
MortensenS_xxxx__WK026-2-L-08h-02I1_S11__bin.6	water_kefir	water_kefir	fig	fruit	fermented_beverages	68.3	1.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK026-2-L-08h-02I1_S11
MortensenS_xxxx__WK027-1-L-08h-02I3_S13__bin.8	water_kefir	water_kefir	fig	fruit	fermented_beverages	93.4	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK027-1-L-08h-02I3_S13
MortensenS_xxxx__WK027-2-G-48h-04A3_S103__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	93	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK027-2-G-48h-04A3_S103
MortensenS_xxxx__WK027-2-L-08h-02I5_S15__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	94.1	2.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK027-2-L-08h-02I5_S15
MortensenS_xxxx__WK028-2-G-48h-04A4_S104__bin.7	water_kefir	water_kefir	fig	fruit	fermented_beverages	53.7	0.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces_bruxellensis	Ascomycota	Carlino2024	MortensenS_xxxx__WK028-2-G-48h-04A4_S104
MortensenS_xxxx__WK030-1-L-08h-03A6_S25__bin.8	water_kefir	water_kefir	fig	fruit	fermented_beverages	98	2.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK030-1-L-08h-03A6_S25
MortensenS_xxxx__WK030-1-L-48h-03A7_S26__bin.7	water_kefir	water_kefir	fig	fruit	fermented_beverages	97.3	2.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK030-1-L-48h-03A7_S26
MortensenS_xxxx__WK030-2-G-48h-04A6_S106__bin.5	water_kefir	water_kefir	fig	fruit	fermented_beverages	97.5	2.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK030-2-G-48h-04A6_S106
MortensenS_xxxx__WK030-2-L-08h-03A8_S27__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	97.8	2.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK030-2-L-08h-03A8_S27
MortensenS_xxxx__WK030-2-L-48h-03A9_S28__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	89.7	2.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK030-2-L-48h-03A9_S28
MortensenS_xxxx__WK031-1-L-08h-03B1_S29__bin.5	water_kefir	water_kefir	fig	fruit	fermented_beverages	92.5	1.9	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK031-1-L-08h-03B1_S29
MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	69.6	1.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK031-1-L-48h-03B2_S30
MortensenS_xxxx__WK031-2-G-48h-04A7_S107__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	89.4	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK031-2-G-48h-04A7_S107
MortensenS_xxxx__WK031-2-L-08h-03B3_S31__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	91.1	2.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK031-2-L-08h-03B3_S31
MortensenS_xxxx__WK031-2-L-48h-03B4_S32__bin.8	water_kefir	water_kefir	fig	fruit	fermented_beverages	78.7	1.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK031-2-L-48h-03B4_S32
MortensenS_xxxx__WK032-1-L-08h-03B5_S33__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	89.3	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK032-1-L-08h-03B5_S33
MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	75.2	1.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK032-1-L-48h-03B6_S34
MortensenS_xxxx__WK032-2-G-48h-04A8_S108__bin.2	water_kefir	water_kefir	fig	fruit	fermented_beverages	90.3	1.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK032-2-G-48h-04A8_S108
MortensenS_xxxx__WK032-2-L-08h-03B7_S35__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	78.2	1.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK032-2-L-08h-03B7_S35
MortensenS_xxxx__WK032-2-L-48h-03B8_S36__bin.7	water_kefir	water_kefir	fig	fruit	fermented_beverages	65.6	1.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK032-2-L-48h-03B8_S36
MortensenS_xxxx__WK033-1-L-08h-03B9_S37__bin.2	water_kefir	water_kefir	fig	fruit	fermented_beverages	81	1.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK033-1-L-08h-03B9_S37
MortensenS_xxxx__WK033-1-L-48h-03C1_S38__bin.5	water_kefir	water_kefir	fig	fruit	fermented_beverages	51.8	1.4	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK033-1-L-48h-03C1_S38
MortensenS_xxxx__WK033-2-L-08h-03C2_S39__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	84	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK033-2-L-08h-03C2_S39
MortensenS_xxxx__WK034-1-L-48h-03C5_S42__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	62.4	0.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces_bruxellensis	Ascomycota	Carlino2024	MortensenS_xxxx__WK034-1-L-48h-03C5_S42
MortensenS_xxxx__WK034-2-G-48h-04B1_S110__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	83.2	1.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK034-2-G-48h-04B1_S110
MortensenS_xxxx__WK035-1-L-08h-03C8_S45__bin.2	water_kefir	water_kefir	fig	fruit	fermented_beverages	97.2	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea_fermentati	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-1-L-08h-03C8_S45
MortensenS_xxxx__WK035-1-L-08h-03C8_S45__bin.5	water_kefir	water_kefir	fig	fruit	fermented_beverages	95.2	2.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-1-L-08h-03C8_S45
MortensenS_xxxx__WK035-1-L-48h-03C9_S46__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	94.2	1.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea_fermentati	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-1-L-48h-03C9_S46
MortensenS_xxxx__WK035-1-L-48h-03C9_S46__bin.5	water_kefir	water_kefir	fig	fruit	fermented_beverages	90.9	3.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-1-L-48h-03C9_S46
MortensenS_xxxx__WK035-2-G-48h-04B2_S111__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	96.6	2.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-2-G-48h-04B2_S111
MortensenS_xxxx__WK035-2-L-08h-03D1_S47__bin.7	water_kefir	water_kefir	fig	fruit	fermented_beverages	90	3.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-2-L-08h-03D1_S47
MortensenS_xxxx__WK035-2-L-08h-03D1_S47__bin.8	water_kefir	water_kefir	fig	fruit	fermented_beverages	94.4	1.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea_fermentati	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-2-L-08h-03D1_S47
MortensenS_xxxx__WK035-2-L-48h-03D2_S48__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	96.4	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea_fermentati	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-2-L-48h-03D2_S48
MortensenS_xxxx__WK035-2-L-48h-03D2_S48__bin.2	water_kefir	water_kefir	fig	fruit	fermented_beverages	95.4	2.3	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK035-2-L-48h-03D2_S48
MortensenS_xxxx__WK036-1-L-08h-03D3_S49__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	88.2	1.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK036-1-L-08h-03D3_S49
MortensenS_xxxx__WK036-1-L-48h-03D4_S50__bin.10	water_kefir	water_kefir	fig	fruit	fermented_beverages	73.5	1.6	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK036-1-L-48h-03D4_S50
MortensenS_xxxx__WK036-2-L-08h-03D5_S51__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	85	1.8	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK036-2-L-08h-03D5_S51
MortensenS_xxxx__WK036-2-L-48h-03D6_S52__bin.5	water_kefir	water_kefir	fig	fruit	fermented_beverages	78.7	1.5	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK036-2-L-48h-03D6_S52
MortensenS_xxxx__WK037-2-G-48h-04B4_S113__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	81.8	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Brettanomyces	Brettanomyces_bruxellensis	Ascomycota	Carlino2024	MortensenS_xxxx__WK037-2-G-48h-04B4_S113
MortensenS_xxxx__WK038-1-L-08h-03E2_S57__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	95.7	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK038-1-L-08h-03E2_S57
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	69	0.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_membranifaciens_group_1	Ascomycota	Carlino2024	MortensenS_xxxx__WK038-1-L-48h-03E3_S58
MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.7	water_kefir	water_kefir	fig	fruit	fermented_beverages	94.4	2.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK038-1-L-48h-03E3_S58
MortensenS_xxxx__WK038-2-G-48h-04B5_S114__bin.2	water_kefir	water_kefir	fig	fruit	fermented_beverages	97.8	2.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK038-2-G-48h-04B5_S114
MortensenS_xxxx__WK038-2-L-08h-03E4_S59__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	97.2	2.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK038-2-L-08h-03E4_S59
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.6	water_kefir	water_kefir	fig	fruit	fermented_beverages	51.8	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_membranifaciens_group_1	Ascomycota	Carlino2024	MortensenS_xxxx__WK038-2-L-48h-03E5_S60
MortensenS_xxxx__WK038-2-L-48h-03E5_S60__bin.7	water_kefir	water_kefir	fig	fruit	fermented_beverages	91	2.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK038-2-L-48h-03E5_S60
MortensenS_xxxx__WK039-1-L-08h-03E6_S61__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	64.4	1.1	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK039-1-L-08h-03E6_S61
MortensenS_xxxx__WK039-2-G-48h-04B6_S115__bin.2	water_kefir	water_kefir	fig	fruit	fermented_beverages	94.5	1.9	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK039-2-G-48h-04B6_S115
MortensenS_xxxx__WK039-2-L-08h-03E8_S63__bin.3	water_kefir	water_kefir	fig	fruit	fermented_beverages	85.5	2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK039-2-L-08h-03E8_S63
MortensenS_xxxx__WK039-2-L-48h-03E9_S64__bin.10	water_kefir	water_kefir	fig	fruit	fermented_beverages	81.1	1.7	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae	Ascomycota	Carlino2024	MortensenS_xxxx__WK039-2-L-48h-03E9_S64
MortensenS_xxxx__WK040-1-L-08h-03F1_S65__bin.4	water_kefir	water_kefir	fig	fruit	fermented_beverages	98.6	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea_fermentati	Ascomycota	Carlino2024	MortensenS_xxxx__WK040-1-L-08h-03F1_S65
MortensenS_xxxx__WK040-1-L-48h-03F2_S66__bin.8	water_kefir	water_kefir	fig	fruit	fermented_beverages	98.4	0	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea_fermentati	Ascomycota	Carlino2024	MortensenS_xxxx__WK040-1-L-48h-03F2_S66
MortensenS_xxxx__WK040-2-G-48h-04B7_S116__bin.1	water_kefir	water_kefir	fig	fruit	fermented_beverages	99	0.2	NA	NA	NA	NA	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Lachancea	Lachancea_fermentati	Ascomycota	Carlino2024	MortensenS_xxxx__WK040-2-G-48h-04B7_S116
