ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
24133,,,,,,#Engineered,"#Food production",#Fermented
24133,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
24133,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
24133,,,,,,#Engineered,"#Food production",#Fermented
24133,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
24133,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6597,"Secundilactobacillus paracollinoides","DSM 20197, ATCC 8291, NCIB 11719, NCTC 4955, JCM 1113, LMG 11990, NCFB 454, NCIMB 11719",beer,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6597,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6597,,,,,,#Engineered,"#Food production",#Fermented
6597,,,,,,#Engineered,"#Food production",#Beverage
6597,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
6597,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
6597,,,,,,#Engineered,"#Food production",#Fermented
6597,,,,,,#Engineered,"#Food production",#Beverage
17188,"Sporomusa acidovorans","DSM 3132, ATCC 49682","effluent from alcohol-distillery plant",France,Europe,#Engineered,"#Food production",#Beverage
17188,,,,,,#Engineered,#Waste,"#Industrial wastewater"
17188,,,,,,#Engineered,#Industrial,"#Plant (Factory)"
17188,,,,,,#Engineered,"#Food production",#Fermented
14634,"Staphylococcus carnosus","DSM 11676, JCM 6067, CCUG 39903, CIP 105758, NCIMB 13560, NCTC 13826","Food, Fermenting fish and shrimp sauces###Pla-chom (fermented small fish)###fermented fish sauce (Pla-chom)",Thailand,Asia,#Engineered,"#Food production",#Fermented
14634,,,,,,#Host,#Fishes,
14634,,,,,,#Engineered,"#Food production",#Seafood
14634,,,,,,#Engineered,"#Food production",#Fermented
14634,,,,,,#Host,#Fishes,
14634,,,,,,#Engineered,"#Food production",#Seafood
14634,,,,,,#Engineered,"#Food production",#Fermented
14634,,,,,,#Host,#Fishes,
14634,,,,,,#Engineered,"#Food production",#Seafood
14635,"Staphylococcus carnosus","DSM 11677, JCM 6065, CIP 105759","Food, Fermenting fish and shrimp sauces###Pla-chom (fermented small fish)###fermented fish sauce (Pla-chom)",Thailand,Asia,#Engineered,"#Food production",#Fermented
14635,,,,,,#Host,#Fishes,
14635,,,,,,#Engineered,"#Food production",#Seafood
14635,,,,,,#Engineered,"#Food production",#Fermented
14635,,,,,,#Host,#Fishes,
14635,,,,,,#Engineered,"#Food production",#Seafood
14635,,,,,,#Engineered,"#Food production",#Fermented
14635,,,,,,#Host,#Fishes,
14635,,,,,,#Engineered,"#Food production",#Seafood
14606,"Staphylococcus piscifermentans","CCUG 35133, TISTR 824, NRIC 1817, DSM 7373, ATCC 51136, JCM 6057, NCIMB 13277, CCM 4345, CIP 103958, LMG 22178, NBRC 109625, NCTC 13836","Fermented shrimp###Shrimp,fermented (Kung-chom)###Kung-chom (fermented shrimp)",Thailand,Asia,#Engineered,"#Food production",#Fermented
14606,,,,,,#Engineered,"#Food production",#Seafood
14606,,,,,,#Engineered,"#Food production",#Fermented
14606,,,,,,#Engineered,"#Food production",#Seafood
14606,,,,,,#Engineered,"#Food production",#Fermented
14606,,,,,,#Engineered,"#Food production",#Seafood
14606,,,,,,#Engineered,"#Food production",#Fermented
14606,,,,,,#Engineered,"#Food production",#Seafood
5257,"Tetragenococcus muriaticus","DSM 15685, JCM 10006, CCUG 41880, CIP 105747, LMG 18498, KCTC 21008, NBRC 100499","Squid liver sauce, Japanese local traditional fermented seafood###japanese local traditional fermented seafood",Japan,Asia,#Engineered,"#Food production",#Fermented
5257,,,,,,#Engineered,"#Food production",#Seafood
5257,,,,,,#Engineered,"#Food production",#Fermented
5257,,,,,,#Engineered,"#Food production",#Seafood
24642,"Thermoactinomyces daqus","DSM 45914, CICC 10681","high-temperature daqu, a fermentation starter used in the production of a sesame-flavour liquor",China,Asia,#Engineered,"#Food production",#Beverage
24642,,,,,,#Condition,"#Thermophilic (>45°C)",
24642,,,,,,#Engineered,"#Food production",#Fermented
23366,"unclassified bacterium","DSM 3039",beer,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
23366,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
23366,,,,,,#Engineered,"#Food production",#Fermented
23366,,,,,,#Engineered,"#Food production",#Beverage
130769,"Vibrio olivae","DSM 25438, CECT 8064","brine from Spanish-style green olive fermenters at the first two weeks of fermentation",Spain,Europe,#Engineered,"#Food production",#Fermented
130769,,,,,,#Condition,#Saline,
130769,,,,,,#Environmental,#Aquatic,
130769,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
22931,"Virgibacillus alimentarius","DSM 26676, JCM 16994, KACC 14624","Jeotgal, traditional salt-fermented seafood made of gizzard shad","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
22931,,,,,,#Engineered,"#Food production",#Seafood
22931,,,,,,#Engineered,"#Food production",#Fermented
22931,,,,,,#Engineered,"#Food production",#Seafood
22931,,,,,,#Engineered,"#Food production",#Fermented
22931,,,,,,#Engineered,"#Food production",#Seafood
133313,"Virgibacillus jeotgali","KEMB 9001-125, JCM 16522, DSM 107337, NRIC 0768","Myeolchi-jeotgal, a traditional Korean fermented anchovy###Myeolchi-jeotgal, a traditional Korean high-salt-fermented anchovy","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
133313,,,,,,#Engineered,"#Food production",#Seafood
133313,,,,,,#Engineered,"#Food production",#Fermented
133313,,,,,,#Engineered,"#Food production",#Seafood
133313,,,,,,#Engineered,"#Food production",#Fermented
133313,,,,,,#Engineered,"#Food production",#Seafood
6856,"Weissella cibaria","DSM 14295, KCCM 41287, KCTC 3746, CIP 108011","Food, Kimchi, korean fermented vegetable###kimchi (Korean fermented vegetable)","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
6856,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6856,,,,,,#Engineered,"#Food production",#Fermented
6856,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6854,"Weissella koreensis","DSM 15830, CCUG 47134, CIP 107634, JCM 11263, KCCM 41516, KCTC 3621","Food, Kimuchi, Fermented vegetable food###Traditional Korean fermented-vegetable food (Kimchi)###Traditional Korean fermented-vegetable food###kimchi, fermented vegetable food","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
6854,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6854,,,,,,#Engineered,"#Food production",#Fermented
6854,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6854,,,,,,#Engineered,"#Food production",#Fermented
6854,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6854,,,,,,#Engineered,"#Food production",#Fermented
6854,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
23077,"Weissella oryzae","DSM 25784, JCM 18191, SG 25, LMG 30913","Fermented rice grains###fermented grice grains",Japan,Asia,#Engineered,"#Food production",#Fermented
23077,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
23077,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
23077,,,,,,#Engineered,"#Food production",#Fermented
23077,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
23077,,,,,,#Engineered,"#Food production","#Vegetable (incl. Grains)"
6855,"Weissella thailandensis","DSM 15832, HSCC 1412, JCM 10695, NRIC 0298, TISTR 1384, CCUG 46557, CIP 106751, KCTC 3751, PCU 210, NBRC 109621","From fermented fish###fermented fish",Thailand,Asia,#Engineered,"#Food production",#Fermented
6855,,,,,,#Host,#Fishes,
6855,,,,,,#Engineered,"#Food production",#Seafood
6855,,,,,,#Engineered,"#Food production",#Fermented
6855,,,,,,#Host,#Fishes,
6855,,,,,,#Engineered,"#Food production",#Seafood
6855,,,,,,#Engineered,"#Food production",#Fermented
6855,,,,,,#Host,#Fishes,
6855,,,,,,#Engineered,"#Food production",#Seafood
6855,,,,,,#Engineered,"#Food production",#Fermented
6855,,,,,,#Host,#Fishes,
6855,,,,,,#Engineered,"#Food production",#Seafood
132289,"Weissella thailandensis","DSM 103409, JCM 30580, KCCM 43128, KACC 91955P, LMG 30916","Jogae jeotgal, a Korean traditional fermented seafood###jogae jeotgal, traditional Korean fermented seafood","Republic of Korea",Asia,#Engineered,"#Food production",#Fermented
132289,,,,,,#Engineered,"#Food production",#Seafood
132289,,,,,,#Engineered,"#Food production",#Fermented
132289,,,,,,#Engineered,"#Food production",#Seafood
17622,"Xylella fastidiosa","DSM 10026, ATCC 35879, CFBP 7970, LMG 17159",grapevine,USA,"North America",#Engineered,"#Food production",#Beverage
17622,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
17622,,,,,,#Engineered,"#Food production",#Fermented
14290,"Zymomonas mobilis subsp. francensis","DSM 18599, CIP 108684, LMG 22974","French 'framboisé' spoiled ciders###""framboise"" spoiled ciders",France,Europe,#Engineered,"#Food production",#Beverage
14290,,,,,,#Environmental,"#Microbial community",
14290,,,,,,#Engineered,"#Food production",#Fermented
14290,,,,,,#Engineered,"#Food production",#Beverage
14290,,,,,,#Environmental,"#Microbial community",
14290,,,,,,#Engineered,"#Food production",#Fermented
14292,"Zymomonas mobilis subsp. pomaceae","DSM 22645, ATCC 29192, LMG 448, NCIMB 11200, CCUG 17912, Barker I, JCM 10191, CCM 2771, CECT 814, IFO 13757, LMG 449, LMG 453, LMG 464, LMG 465, LMG 466, NBRC 13757, NRRL B-4491","Sick cider###Cider,sick###spoiled ciders","United Kingdom",Europe,#Engineered,"#Food production",#Beverage
14292,,,,,,#Environmental,"#Microbial community",
14292,,,,,,#Engineered,"#Food production",#Fermented
14292,,,,,,#Engineered,"#Food production",#Beverage
14292,,,,,,#Environmental,"#Microbial community",
14292,,,,,,#Engineered,"#Food production",#Fermented
14292,,,,,,#Engineered,"#Food production",#Beverage
14292,,,,,,#Environmental,"#Microbial community",
14292,,,,,,#Engineered,"#Food production",#Fermented
